Latitude UTM (m),Longitude UTM (m)
515855,2915527
515987,2915591
516395,2915845
516616,2915973
516771,2916092
516860,2916176
516941,2916273
517200,2916659
517266,2916730
517416,2916799
517530,2916832
517664,2916852
517817,2916853
517874,2916837
517901,2916835
517965,2916823
517979,2916817
517981,2916817
518031,2916799
518091,2916770
518112,2916755
518117,2916753
518126,2916745
518146,2916731
518161,2916717
518181,2916700
518194,2916684
518226,2916649
518238,2916629
518242,2916621
518258,2916596
518277,2916569
518317,2916515
518361,2916461
518379,2916426
518450,2916366
518551,2916317
518658,2916317
518755,2916351
518892,2916435
519107,2916635
519163,2916668
519204,2916674
519247,2916661
519397,2916562
519552,2916435
519585,2916398
519592,2916395
519610,2916380
519625,2916367
519645,2916343
519664,2916316
519681,2916299
519685,2916286
519693,2916278
519698,2916273
519719,2916256
519752,2916222
519770,2916201
519774,2916198
519793,2916189
519805,2916174
519819,2916161
519833,2916144
519844,2916118
519860,2916090
519881,2916059
519906,2916028
519922,2916001
520114,2915745
520152,2915669
520196,2915509
520204,2915429
520206,2915429
520215,2915383
520213,2915349
520221,2915280
520235,2915153
520233,2915152
520225,2915123
520230,2915086
520234,2915024
520240,2914979
520236,2914951
520237,2914943
520242,2914869
520244,2914857
520308,2914577
520392,2914330
520540,2914003
520596,2913903
520600,2913898
520620,2913865
520865,2913569
520931,2913510
521082,2913338
521155,2913216
521188,2913114
521188,2913105
521190,2913097
521197,2913032
521204,2912996
521209,2912933
521210,2912910
521211,2912876
521214,2912842
521209,2912821
521207,2912787
521205,2912782
521205,2912762
521187,2912695
521169,2912648
521156,2912628
521156,2912627
521129,2912584
521115,2912562
521097,2912524
521091,2912500
521081,2912480
521074,2912449
521075,2912440
521080,2912409
521098,2912380
521109,2912369
521117,2912358
521142,2912333
521158,2912316
521234,2912292
521236,2912294
521242,2912311
521251,2912317
521259,2912312
521270,2912307
521311,2912300
521316,2912306
521329,2912297
521343,2912299
521352,2912300
521359,2912296
521369,2912296
521417,2912262
521445,2912230
521470,2912206
521489,2912170
521588,2912106
521855,2911975
522241,2911830
522361,2911797
522681,2911752
522909,2911744
523092,2911773
523239,2911806
523521,2911895
523745,2912004
523889,2912111
524026,2912195
524232,2912360
524326,2912414
524425,2912450
524544,2912480
524770,2912491
524847,2912463
524919,2912410
525037,2912298
525041,2912236
525059,2912175
525065,2912158
525066,2912156
525067,2912150
525075,2912126
525085,2912084
525079,2911997
525064,2911960
525050,2911931
525053,2911729
525069,2911638
525189,2911272
525238,2911156
525312,2911021
525338,2910948
525384,2910869
525452,2910783
525531,2910717
525694,2910631
525793,2910611
525908,2910601
526025,2910566
526137,2910485
526198,2910412
526215,2910404
526218,2910381
526269,2910321
526359,2910112
526376,2910031
526385,2910000
526396,2909930
526401,2909858
526395,2909800
526380,2909732
526375,2909720
526375,2909713
526362,2909671
526354,2909662
526340,2909610
526279,2909487
526239,2909431
526217,2909413
526212,2909402
526198,2909387
526188,2909372
526108,2909284
526042,2909241
526003,2909231
525973,2909221
525948,2909216
525920,2909209
525893,2909205
525871,2909198
525834,2909194
525819,2909196
525748,2909195
525727,2909192
525663,2909194
525610,2909203
525540,2909230
525521,2909242
525518,2909243
525512,2909247
525477,2909269
525423,2909311
525384,2909350
525339,2909390
525310,2909425
525011,2909649
524925,2909699
524844,2909752
524770,2909775
524600,2909770
524537,2909747
524496,2909709
524440,2909623
524397,2909498
524398,2909343
524405,2909335
524405,2909305
524426,2909269
524522,2909160
524652,2909039
524726,2908919
524782,2908767
524830,2908642
524878,2908574
524926,2908526
525022,2908460
525121,2908432
525477,2908357
525655,2908348
525762,2908353
525884,2908386
525975,2908430
526031,2908473
526104,2908550
526182,2908659
526259,2908705
526385,2908759
526386,2908760
526446,2908789
526509,2908813
526570,2908838
526609,2908856
526628,2908862
526667,2908879
526730,2908892
526982,2908893
527118,2908875
527195,2908859
527203,2908856
527223,2908853
527234,2908844
527251,2908838
527259,2908819
527264,2908817
527422,2908736
527535,2908663
527548,2908657
527587,2908633
527595,2908620
527651,2908577
527783,2908443
527849,2908342
527860,2908326
527903,2908240
527972,2908060
527985,2908037
528067,2907770
528190,2907550
528251,2907502
528312,2907479
528393,2907467
528457,2907467
528566,2907500
528713,2907595
528883,2907732
529027,2907811
529065,2907819
529140,2907807
529146,2907809
529171,2907807
529195,2907806
529233,2907784
529261,2907764
529287,2907747
529510,2907681
529581,2907648
529693,2907567
529767,2907493
529782,2907472
529796,2907453
529803,2907446
529845,2907384
529862,2907360
529881,2907347
529882,2907334
529895,2907300
529908,2907275
529918,2907238
529951,2907151
529957,2907118
529992,2907037
529995,2906877
530005,2906854
530006,2906750
529973,2906648
529970,2906643
529970,2906643
529952,2906606
529939,2906567
529913,2906525
529912,2906524
529912,2906523
529900,2906504
529884,2906492
529874,2906480
529829,2906448
529812,2906435
529809,2906434
529808,2906434
529725,2906402
529619,2906389
529589,2906391
529581,2906390
529518,2906396
529514,2906397
529473,2906395
529372,2906405
528962,2906541
528845,2906566
528718,2906566
528386,2906524
528201,2906437
528097,2906366
528056,2906323
528023,2906267
527993,2906165
528001,2906046
528037,2905957
528073,2905904
528177,2905810
528358,2905719
528503,2905671
528734,2905557
528981,2905479
529217,2905430
529242,2905430
529263,2905420
529268,2905419
529315,2905406
529471,2905361
529616,2905309
529728,2905281
529835,2905253
529835,2905253
529848,2905249
529840,2905227
529833,2905208
529823,2905185
529808,2905157
529796,2905143
529751,2905066
529724,2905007
529693,2904927
529671,2904848
529640,2904769
529618,2904675
529578,2904631
529503,2904621
529418,2904621
529324,2904620
529253,2904605
529169,2904546
529093,2904496
529022,2904457
528955,2904392
528911,2904303
528849,2904264
528786,2904219
528680,2904199
528586,2904174
528519,2904164
528435,2904119
528382,2904040
528279,2903976
528150,2903931
528066,2903921
527945,2903911
527825,2903901
527723,2903901
527616,2903900
527531,2903890
527393,2903880
527300,2903870
527166,2903860
527055,2903850
526948,2903825
526845,2903820
526747,2903819
526654,2903819
526574,2903824
526449,2903834
526351,2903838
526244,2903858
526155,2903887
526052,2903912
525959,2903936
525874,2903986
525798,2904040
525705,2904089
525589,2904158
525513,2904227
525441,2904311
525365,2904385
525290,2904454
525209,2904523
525147,2904562
525084,2904592
525018,2904631
524960,2904656
524884,2904685
524804,2904705
524719,2904719
524657,2904729
524514,2904744
524407,2904739
524248,2904708
524142,2904665
524132,2904654
524122,2904632
524113,2904603
524104,2904575
524084,2904534
524067,2904498
524037,2904450
524015,2904420
523997,2904407
523951,2904392
523911,2904380
523863,2904360
523795,2904304
523694,2904198
523610,2904098
523549,2904010
523525,2903955
523514,2903892
523488,2903847
523456,2903816
523387,2903725
523342,2903629
523305,2903473
523254,2903310
523174,2903132
523149,2903012
523148,2902790
523197,2902389
523224,2902200
523234,2902106
523242,2902040
523244,2901974
523247,2901917
523223,2901613
523289,2900574
523327,2900479
523345,2900383
523397,2900248
523423,2900132
523467,2899978
523528,2899814
523581,2899689
523616,2899535
523668,2899410
523712,2899265
523712,2899169
523721,2898995
523678,2898822
523617,2898638
523522,2898455
523435,2898320
523305,2898117
523082,2897890
523006,2897805
522907,2897732
522770,2897700
522432,2897661
522333,2897644
522189,2897597
522083,2897575
521933,2897575
521783,2897587
521658,2897594
521565,2897579
521371,2897538
521134,2897482
521033,2897450
520792,2897349
520636,2897250
520473,2897125
520321,2896970
520208,2896828
520098,2896641
520060,2896542
520023,2896327
519982,2896179
519940,2896074
519897,2895972
519858,2895874
519821,2895760
519736,2895524
519645,2895373
519508,2895184
519405,2895048
519348,2894933
519285,2894543
519258,2894398
519194,2894303
519120,2894225
519035,2894073
518981,2893903
518931,2893810
518855,2893745
518509,2893580
518431,2893513
518353,2893459
518264,2893426
518134,2893422
517779,2893466
517454,2893460
517351,2893441
517281,2893376
517263,2893297
517252,2893206
517277,2893014
517285,2892841
517270,2892689
517222,2892543
516944,2892131
516922,2892063
516902,2892001
516871,2891915
516834,2891821
516763,2891751
516633,2891680
516526,2891615
516444,2891524
516385,2891487
516329,2891466
516281,2891421
516208,2891302
516141,2891192
516008,2891067
515888,2891019
515796,2890960
515710,2890865
515595,2890725
515521,2890647
515414,2890565
515337,2890453
515277,2890301
515228,2890202
515151,2890116
515032,2890091
514879,2890033
514757,2889976
514645,2889867
514605,2889770
514592,2889655
514594,2889536
514650,2889426
514766,2889269
514942,2889167
515172,2889031
515302,2888865
515334,2888788
515339,2888658
515350,2888387
515372,2888180
515441,2888003
515636,2887797
515785,2887650
515870,2887547
515926,2887403
515945,2887308
515926,2887152
515893,2887008
515808,2886901
515719,2886852
515683,2886799
515611,2886646
515578,2886506
515497,2886432
515404,2886409
515318,2886403
515266,2886354
515244,2886292
515196,2886205
515129,2886135
515022,2886090
514933,2886008
514884,2885916
514833,2885868
514777,2885823
514740,2885802
514713,2885776
514701,2885741
514699,2885695
514714,2885605
514733,2885485
514745,2885358
514778,2885230
514833,2885156
514941,2885066
515049,2884963
515131,2884877
515187,2884774
515202,2884676
515165,2884573
515089,2884476
515050,2884404
515039,2884256
515020,2884145
514977,2884039
514917,2883958
514867,2883902
514815,2883855
514777,2883789
514775,2883723
514789,2883639
514803,2883565
514863,2883502
514923,2883473
514977,2883438
515018,2883388
515035,2883312
515051,2883214
515110,2882875
515114,2882566
515149,2882339
515158,2882214
515145,2882088
515150,2881978
515172,2881818
515220,2881673
515238,2881547
515273,2881383
515277,2881234
515304,2881060
515347,2880896
515387,2880765
515435,2880666
515450,2880555
515432,2880429
515396,2880334
515393,2880247
515443,2880145
515513,2880029
515559,2879953
515615,2879860
515646,2879788
515677,2879731
515695,2879680
515723,2879629
515732,2879572
515751,2879521
515779,2879460
515788,2879414
515793,2879337
515807,2879291
515825,2879229
515839,2879183
515839,2879132
515825,2879065
515826,2878994
515844,2878922
516575,2879730
516662,2879827
516992,2880195
517096,2880312
517416,2880696
517681,2880971
517684,2880973
518185,2880906
519037,2880793
519104,2880784
519508,2880727
519575,2880717
519749,2880693
519804,2880685
520097,2880644
520559,2880579
520800,2880546
521473,2880454
521795,2880410
522725,2880283
522730,2880283
523247,2880212
524047,2880103
524143,2880090
524206,2880082
524272,2880073
524288,2880071
524362,2880060
524495,2880042
525383,2879921
525339,2879605
525857,2879539
525966,2879526
525944,2879629
525897,2879846
526136,2879814
526198,2879805
526338,2879786
526368,2879782
527012,2879694
527542,2879622
527546,2879622
529981,2879290
530048,2879281
530736,2879187
531048,2879144
532143,2878997
532173,2878993
532510,2878947
532984,2878883
533018,2878879
535078,2878601
535847,2878497
537293,2878303
537297,2878302
539262,2878037
539275,2878036
539276,2878035
540836,2877828
541514,2877734
541516,2877609
541527,2876968
541531,2876658
541533,2876510
541543,2875750
541546,2875526
541561,2874464
541572,2873678
541585,2872721
541586,2872612
541587,2872579
541587,2872551
541614,2870610
541621,2870043
541627,2869595
541645,2868281
541646,2868242
541647,2868133
541658,2867344
541661,2867117
541662,2867070
541662,2867068
541664,2866914
541664,2866894
541667,2866682
541675,2866094
541675,2866094
541675,2866085
541677,2865968
541681,2865655
541699,2864317
541701,2864196
541731,2861983
541747,2860800
541753,2860374
541757,2860072
541762,2859733
541817,2855658
541819,2855496
541819,2855486
541825,2854996
541828,2854698
541870,2851927
541870,2851925
541888,2850733
541888,2850709
541889,2850669
541896,2850233
541920,2848587
541941,2847226
541941,2847225
541943,2847054
541974,2845011
541986,2844224
542001,2843188
